id;demandaId;demandaTitulo;empresa;profissionalId;profissional;compatibilidade;criterios;mensagem;acervo;situacao;data
cand-0025;2026-121;SPDA e aterramento;Daniel Tec;prof-043;"{""nome"": ""Marcelo Castro Santana"", ""iniciais"": ""MS"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheiro eletricista"", ""registro"": ""CREA-RO 043895/D"", ""cidade"": ""Porto Velho"", ""uf"": ""RO"", ""nota"": 4.3, ""avaliacoes"": 2, ""verificado"": true, ""competencias"": [""Laudo de instalações elétricas"", ""Subestação"", ""SPDA"", ""Automação predial""]}";83;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Elétrica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""4 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manaus, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,3 em 2 avaliações de contratos registrados.""}]";Tenho interesse e posso visitar o local nesta semana.;[];recusada;17/09/2026
cand-0026;2026-121;SPDA e aterramento;Daniel Tec;prof-003;"{""nome"": ""Lucas Martins"", ""iniciais"": ""LM"", ""cor"": ""avatar-verde"", ""titulo"": ""Engenheiro ambiental"", ""registro"": ""CREA-AM 034720/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.6, ""avaliacoes"": 12, ""verificado"": true, ""competencias"": [""Licenciamento"", ""Estudos de impacto""]}";29;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 0, ""detalhe"": ""A demanda exige Elétrica, fora das suas áreas.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 14, ""detalhe"": ""Média 4,6 em 12 avaliações de contratos registrados.""}]";Atuo na região e tenho equipe para começar no prazo.;[];enviada;17/09/2026
cand-0027;2026-122;Inspeção de vasos de pressão;Daniel Tec;prof-004;"{""nome"": ""Rafael Souza"", ""iniciais"": ""RS"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheiro mecânico"", ""registro"": ""Registro em regularização"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.2, ""avaliacoes"": 5, ""verificado"": false, ""competencias"": [""Tubulação"", ""Montagem industrial""]}";78;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Mecânica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 10, ""detalhe"": ""1 documento confirmado na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,2 em 5 avaliações de contratos registrados.""}]";;[];enviada;23/09/2026
cand-0028;2026-122;Inspeção de vasos de pressão;Daniel Tec;prof-016;"{""nome"": ""Sabrina Santos Farias"", ""iniciais"": ""SF"", ""cor"": """", ""titulo"": ""Engenheira mecânica"", ""registro"": ""CREA-AM 020624/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 0, ""avaliacoes"": 0, ""verificado"": true, ""competencias"": [""Vasos de pressão (NR-13)"", ""Tubulação industrial"", ""Climatização"", ""Sistemas de combate a incêndio""]}";85;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Mecânica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""3 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""Ainda sem avaliações na plataforma.""}]";Já trabalhei com esse tipo de serviço em 2025, com ART registrada.;[];visualizada;23/09/2026
cand-0029;2026-122;Inspeção de vasos de pressão;Daniel Tec;prof-027;"{""nome"": ""Pedro Santana Freitas"", ""iniciais"": ""PF"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro mecânico"", ""registro"": ""CREA-AM 053360/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.2, ""avaliacoes"": 2, ""verificado"": true, ""competencias"": [""Montagem industrial"", ""Sistemas de combate a incêndio"", ""Estabilidade de taludes""]}";78;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Mecânica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 10, ""detalhe"": ""1 documento confirmado na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,2 em 2 avaliações de contratos registrados.""}]";Tenho interesse e posso visitar o local nesta semana.;[];recusada;17/09/2026
cand-0030;2026-122;Inspeção de vasos de pressão;Daniel Tec;prof-031;"{""nome"": ""Carlos Vieira Farias"", ""iniciais"": ""CF"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro mecânico"", ""registro"": ""Registro em regularização"", ""cidade"": ""Itacoatiara"", ""uf"": ""AM"", ""nota"": 0, ""avaliacoes"": 0, ""verificado"": false, ""competencias"": [""Vasos de pressão (NR-13)"", ""Montagem industrial""]}";49;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Mecânica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Manaus; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""Ainda sem avaliações na plataforma.""}]";;[];recusada;14/09/2026
cand-0031;2026-122;Inspeção de vasos de pressão;Daniel Tec;prof-028;"{""nome"": ""Otávio Santos Soares"", ""iniciais"": ""OS"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheiro mecânico"", ""registro"": ""CREA-AM 051567/D"", ""cidade"": ""Itacoatiara"", ""uf"": ""AM"", ""nota"": 4.9, ""avaliacoes"": 31, ""verificado"": true, ""competencias"": [""Climatização"", ""Manutenção industrial"", ""Tubulação industrial""]}";85;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Mecânica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""4 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manaus, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Média 4,9 em 31 avaliações de contratos registrados.""}]";Já trabalhei com esse tipo de serviço em 2025, com ART registrada.;[];recusada;22/09/2026
cand-0032;2026-122;Inspeção de vasos de pressão;Daniel Tec;prof-036;"{""nome"": ""Aline Pinheiro Teixeira"", ""iniciais"": ""AT"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheira mecânica"", ""registro"": ""CREA-RR 025902/D"", ""cidade"": ""Boa Vista"", ""uf"": ""RR"", ""nota"": 0, ""avaliacoes"": 0, ""verificado"": true, ""competencias"": [""Sistemas de combate a incêndio"", ""Tubulação industrial"", ""Montagem industrial"", ""Sistemas agroflorestais""]}";70;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Mecânica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""3 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manaus, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""Ainda sem avaliações na plataforma.""}]";Tenho acervo em obra semelhante e disponibilidade imediata.;[];visualizada;12/09/2026
cand-0033;2026-122;Inspeção de vasos de pressão;Daniel Tec;prof-054;"{""nome"": ""Wagner Tavares Monteiro"", ""iniciais"": ""WM"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheiro mecânico"", ""registro"": ""CREA-AM 058807/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.5, ""avaliacoes"": 18, ""verificado"": true, ""competencias"": [""Vasos de pressão (NR-13)"", ""Climatização"", ""Montagem industrial""]}";99;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Mecânica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""6 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 14, ""detalhe"": ""Média 4,5 em 18 avaliações de contratos registrados.""}]";Já trabalhei com esse tipo de serviço em 2025, com ART registrada.;[];conversa;11/09/2026
cand-0034;2026-122;Inspeção de vasos de pressão;Daniel Tec;prof-007;"{""nome"": ""Fábio Oliveira Barbosa"", ""iniciais"": ""FB"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheiro mecânico"", ""registro"": ""CREA-AM 045758/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.7, ""avaliacoes"": 15, ""verificado"": true, ""competencias"": [""Sistemas de combate a incêndio"", ""Montagem industrial"", ""Monitoramento ambiental""]}";99;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Mecânica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""5 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 14, ""detalhe"": ""Média 4,7 em 15 avaliações de contratos registrados.""}]";;[];recusada;24/09/2026
cand-0035;2026-122;Inspeção de vasos de pressão;Daniel Tec;prof-026;"{""nome"": ""Sérgio Martins Moraes"", ""iniciais"": ""SM"", ""cor"": ""avatar-verde"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 029703/D"", ""cidade"": ""Parintins"", ""uf"": ""AM"", ""nota"": 0, ""avaliacoes"": 0, ""verificado"": true, ""competencias"": [""Compatibilização de projetos"", ""Orçamento e SINAPI"", ""Revit"", ""Planejamento de obra"", ""Manutenção industrial""]}";49;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Mecânica, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Manaus; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""Ainda sem avaliações na plataforma.""}]";Tenho interesse e posso visitar o local nesta semana.;[];conversa;14/09/2026
cand-0036;2026-122;Inspeção de vasos de pressão;Daniel Tec;prof-030;"{""nome"": ""Leonardo Monteiro Costa"", ""iniciais"": ""LC"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 045046/D"", ""cidade"": ""Maués"", ""uf"": ""AM"", ""nota"": 4.0, ""avaliacoes"": 12, ""verificado"": true, ""competencias"": [""Modelagem BIM"", ""Planejamento de obra""]}";12;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 0, ""detalhe"": ""A demanda exige Mecânica, fora das suas áreas.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manaus, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 12, ""detalhe"": ""Média 4,0 em 12 avaliações de contratos registrados.""}]";;[];enviada;16/09/2026
cand-0037;2026-123;Laudo de estrutura de concreto;Daniel Tec;prof-057;"{""nome"": ""Ana Tavares Carvalho"", ""iniciais"": ""AC"", ""cor"": ""avatar-ambar"", ""titulo"": ""Engenheira civil"", ""registro"": ""CREA-AM 012371/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 3.9, ""avaliacoes"": 15, ""verificado"": true, ""competencias"": [""Cálculo estrutural"", ""Estruturas metálicas""]}";77;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Estrutural, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 10, ""detalhe"": ""1 documento confirmado na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 12, ""detalhe"": ""Média 3,9 em 15 avaliações de contratos registrados.""}]";Tenho interesse e posso visitar o local nesta semana.;[];visualizada;22/09/2026
cand-0038;2026-123;Laudo de estrutura de concreto;Daniel Tec;prof-034;"{""nome"": ""Fábio Soares Teixeira"", ""iniciais"": ""FT"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 035754/D"", ""cidade"": ""Manaus"", ""uf"": ""AM"", ""nota"": 4.2, ""avaliacoes"": 9, ""verificado"": true, ""competencias"": [""Fundações profundas"", ""Fiscalização de obra"", ""Cálculo estrutural"", ""Laudos técnicos""]}";98;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Estrutural, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""4 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Você atende Manaus, onde fica a obra.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,2 em 9 avaliações de contratos registrados.""}]";Tenho acervo em obra semelhante e disponibilidade imediata.;[];conversa;22/09/2026
cand-0039;2026-123;Laudo de estrutura de concreto;Daniel Tec;prof-046;"{""nome"": ""Bruno Ferreira Silva"", ""iniciais"": ""BS"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 041325/D"", ""cidade"": ""Itacoatiara"", ""uf"": ""AM"", ""nota"": 4.4, ""avaliacoes"": 24, ""verificado"": true, ""competencias"": [""Concreto armado"", ""Fundações profundas""]}";83;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Estrutural, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""3 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manaus, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,4 em 24 avaliações de contratos registrados.""}]";Tenho interesse e posso visitar o local nesta semana.;[];conversa;13/09/2026
cand-0040;2026-123;Laudo de estrutura de concreto;Daniel Tec;prof-045;"{""nome"": ""Wagner Barbosa Nascimento"", ""iniciais"": ""WN"", ""cor"": """", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 016874/D"", ""cidade"": ""Presidente Figueiredo"", ""uf"": ""AM"", ""nota"": 0, ""avaliacoes"": 0, ""verificado"": true, ""competencias"": [""Alvenaria estrutural"", ""Concreto armado"", ""Licenciamento""]}";70;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Estrutural, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 30, ""detalhe"": ""3 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manaus, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""Ainda sem avaliações na plataforma.""}]";Tenho acervo em obra semelhante e disponibilidade imediata.;[];enviada;03/09/2026
cand-0041;2026-123;Laudo de estrutura de concreto;Daniel Tec;prof-053;"{""nome"": ""Pedro Almeida Farias"", ""iniciais"": ""PA"", ""cor"": ""avatar-roxo"", ""titulo"": ""Engenheiro civil"", ""registro"": ""CREA-AM 015860/D"", ""cidade"": ""Humaitá"", ""uf"": ""AM"", ""nota"": 4.4, ""avaliacoes"": 18, ""verificado"": true, ""competencias"": [""Alvenaria estrutural"", ""Fiscalização de obra"", ""Fundações profundas""]}";73;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Estrutural, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 20, ""detalhe"": ""2 documentos confirmados na área da demanda (ponto cheio a partir de 3).""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 0, ""detalhe"": ""A obra fica em Manaus, fora da sua região de atendimento.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 13, ""detalhe"": ""Média 4,4 em 18 avaliações de contratos registrados.""}]";Atuo na região e tenho equipe para começar no prazo.;[];visualizada;16/09/2026
cand-0042;2026-123;Laudo de estrutura de concreto;Daniel Tec;prof-010;"{""nome"": ""Sérgio Lopes Ribeiro"", ""iniciais"": ""SR"", ""cor"": """", ""titulo"": ""Engenheiro civil"", ""registro"": ""Registro em regularização"", ""cidade"": ""Manacapuru"", ""uf"": ""AM"", ""nota"": 4.9, ""avaliacoes"": 1, ""verificado"": false, ""competencias"": [""Reforço estrutural"", ""Fiscalização de obra""]}";64;"[{""rotulo"": ""Área de atuação"", ""peso"": 40, ""pontos"": 40, ""detalhe"": ""Você atua em Estrutural, que é o que a demanda exige.""}, {""rotulo"": ""Acervo confirmado no Crea"", ""peso"": 30, ""pontos"": 0, ""detalhe"": ""Nenhuma ART ou CAT confirmada nessa área.""}, {""rotulo"": ""Localização"", ""peso"": 15, ""pontos"": 9, ""detalhe"": ""A obra é em Manaus; você declarou atender todo o AM.""}, {""rotulo"": ""Avaliações recebidas"", ""peso"": 15, ""pontos"": 15, ""detalhe"": ""Média 4,9 em 1 avaliações de contratos registrados.""}]";Tenho interesse e posso visitar o local nesta semana.;[];visualizada;20/09/2026
